,customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totalCharges_tenure_ratio
459,1669,1,1,0,2,75.1,75.1,0,75.1
460,2777,6,1,0,1,19.65,100.9,0,16.816666666666666
461,5038,24,1,0,3,69.45,1614.05,0,67.25208333333333
462,6032,4,1,0,2,101.15,385.9,1,96.475
463,3032,7,1,0,2,99.8,673.25,1,96.17857142857143
464,5942,72,1,1,3,116.05,8404.9,0,116.73472222222222
465,673,70,0,1,1,40.05,2799.75,0,39.996428571428574
466,2665,64,1,1,2,102.1,6538.45,0,102.16328125
467,7025,72,1,2,2,89.7,6588.95,0,91.51319444444444
468,4814,44,1,1,1,19.9,868.1,0,19.729545454545455
469,73,13,1,0,2,55.95,734.35,1,56.48846153846154
470,6217,17,1,2,1,20.65,330.6,0,19.447058823529414
471,1989,1,1,0,2,55.0,55.0,1,55.0
472,5984,9,1,0,1,70.05,564.4,0,62.71111111111111
473,4575,24,1,0,1,53.6,1315.35,0,54.80625
474,7038,1,1,0,2,74.7,74.7,1,74.7
475,3643,24,1,0,2,80.25,1861.5,1,77.5625
476,1618,35,1,0,2,76.05,2747.2,0,78.49142857142857
477,329,7,1,0,2,75.7,554.05,0,79.14999999999999
478,2099,5,1,0,2,96.1,453.4,1,90.67999999999999
479,6160,15,1,0,3,69.0,994.8,1,66.32
480,1079,11,1,1,1,19.65,225.75,0,20.522727272727273
481,5213,48,0,0,3,45.3,2145.0,1,44.6875
482,1471,20,1,0,2,81.45,1671.6,0,83.58
483,2296,72,1,2,3,108.5,8003.8,0,111.16388888888889
484,3035,8,1,0,2,83.55,680.05,1,85.00625
485,2262,72,1,1,0,84.5,6130.85,0,85.15069444444445
486,1325,15,1,0,2,100.15,1415.0,0,94.33333333333333
487,3222,72,1,1,3,88.6,6201.95,0,86.13819444444444
488,6714,0,0,1,3,52.55,,0,
489,3776,1,1,0,2,74.35,74.35,1,74.35
490,3497,63,1,1,3,104.8,6597.25,0,104.71825396825396
491,2048,2,1,0,2,59.0,114.15,0,57.075
492,391,2,1,0,2,74.4,139.4,1,69.7
493,1786,61,1,2,3,64.05,3902.6,0,63.97704918032787
494,2599,1,1,0,1,20.4,20.4,0,20.4
495,1591,22,0,2,3,43.75,903.6,1,41.07272727272727
496,4823,28,1,0,1,60.9,1785.65,0,63.77321428571429
497,4783,70,1,1,3,19.8,1397.65,0,19.966428571428573
498,2386,5,0,0,2,28.45,131.05,1,26.21
499,617,12,1,0,3,99.7,1238.45,1,103.20416666666667
500,4429,34,1,2,0,116.25,3899.05,0,114.6779411764706
501,681,71,1,1,0,80.7,5676.0,0,79.94366197183099
502,7000,70,1,2,3,65.2,4543.15,0,64.90214285714285
503,4105,52,1,0,3,84.05,4326.8,0,83.20769230769231
504,5803,69,1,1,0,79.45,5502.55,0,79.74710144927536
505,5359,20,1,0,2,94.1,1782.4,1,89.12
506,272,11,1,0,1,78.0,851.8,0,77.43636363636364
507,1550,2,1,0,2,94.2,167.5,1,83.75
508,141,6,1,0,2,80.5,502.85,1,83.80833333333334
509,6296,1,1,0,1,19.85,19.85,0,19.85
510,3646,20,1,2,0,94.3,1818.3,0,90.91499999999999
511,1109,61,1,0,2,106.45,6300.15,0,103.2811475409836
512,4102,5,1,0,2,74.35,334.8,1,66.96000000000001
513,6580,56,1,0,3,105.45,5916.95,0,105.65982142857142
514,5514,30,1,0,0,95.0,2852.4,0,95.08
515,4516,40,1,0,3,104.8,4131.95,1,103.29875
516,4515,28,1,2,1,54.3,1546.3,0,55.225
517,2202,5,1,0,2,70.05,302.6,0,60.52
518,3350,27,1,0,3,75.2,1929.35,1,71.4574074074074
519,930,12,1,0,0,20.05,265.45,0,22.120833333333334
520,6068,67,1,2,2,105.4,6989.45,0,104.32014925373134
521,3492,29,1,0,2,51.6,1442.0,0,49.724137931034484
522,1636,55,1,0,3,85.5,4713.4,0,85.69818181818181
523,5112,23,1,0,3,75.6,1758.6,1,76.4608695652174
524,5424,34,1,0,2,100.05,3480.0,1,102.3529411764706
525,6944,52,1,2,2,91.25,4738.3,0,91.12115384615385
526,1278,72,1,1,0,115.75,8399.15,0,116.6548611111111
527,6283,58,1,2,0,94.7,5430.35,0,93.62672413793103
528,6145,35,1,1,1,19.6,686.95,0,19.627142857142857
529,4368,56,1,1,3,99.9,5706.3,0,101.89821428571429
530,5893,24,1,1,0,21.1,490.65,0,20.443749999999998
531,281,70,1,1,0,20.05,1360.25,0,19.432142857142857
532,530,2,1,0,2,79.95,174.45,0,87.225
533,6096,68,1,2,0,107.15,7379.8,0,108.5264705882353
534,1144,1,1,0,2,85.0,85.0,1,85.0
535,6737,12,1,0,2,89.55,1021.75,0,85.14583333333333
536,5908,63,1,0,3,81.55,5029.05,0,79.82619047619048
537,3857,33,1,2,1,58.45,1955.4,0,59.25454545454546
538,6148,69,1,2,0,95.65,6744.2,0,97.74202898550725
539,6631,60,1,1,3,80.6,4946.7,0,82.445
540,913,72,1,1,3,113.1,8248.5,0,114.5625
541,1225,11,1,0,1,58.95,601.6,0,54.690909090909095
542,4777,1,1,0,1,19.55,19.55,0,19.55
543,2207,10,1,0,3,86.05,834.1,1,83.41
544,1652,13,0,0,0,45.55,597.0,1,45.92307692307692
545,6664,34,1,2,3,78.95,2647.2,0,77.85882352941177
546,607,39,1,0,1,86.3,3266.0,1,83.74358974358974
547,1606,65,1,2,3,105.05,6744.25,0,103.75769230769231
548,4037,50,1,2,3,101.9,5265.5,0,105.31
549,4318,15,1,0,1,19.75,311.6,0,20.773333333333333
550,5823,72,1,1,3,110.3,7966.9,0,110.65138888888889
551,5899,72,1,1,3,115.6,8220.4,0,114.17222222222222
552,398,55,1,1,3,19.35,1153.25,0,20.96818181818182
553,5111,23,1,1,0,25.6,514.75,0,22.380434782608695
554,2789,32,1,0,3,80.35,2596.15,1,81.1296875
555,6820,56,1,2,3,68.75,3808.0,0,68.0
556,3500,1,1,0,3,19.9,19.9,0,19.9
557,5758,38,1,2,1,70.6,2708.2,0,71.26842105263158
558,4110,11,1,0,2,70.2,760.05,0,69.09545454545454
559,3019,1,1,0,2,49.3,49.3,0,49.3
560,61,56,1,2,2,107.25,6033.3,0,107.7375
561,3268,3,1,0,1,23.6,89.05,0,29.683333333333334
562,2105,7,1,0,0,69.7,516.15,0,73.73571428571428
563,4333,59,1,1,0,99.5,5861.75,0,99.35169491525424
564,871,7,1,0,3,64.3,445.95,0,63.707142857142856
565,5450,71,1,1,0,70.85,4973.4,0,70.04788732394366
566,818,15,1,2,2,101.9,1667.25,0,111.15
567,360,71,1,1,0,73.5,5357.75,0,75.46126760563381
568,4301,35,1,0,2,100.25,3527.6,1,100.78857142857143
569,1708,11,0,2,0,40.4,422.6,0,38.41818181818182
570,4351,60,1,1,0,19.25,1103.25,0,18.3875
571,3547,47,1,1,3,59.6,2754.0,0,58.59574468085106
572,1680,11,1,2,0,64.9,697.25,0,63.38636363636363
573,2006,56,1,2,0,100.3,5614.45,1,100.25803571428571
574,3376,28,1,0,2,110.85,3204.4,0,114.44285714285715
575,2960,61,1,1,1,81.05,4747.65,0,77.83032786885245
576,723,31,1,2,3,98.05,3082.1,0,99.42258064516129
577,5225,9,1,0,2,70.5,597.9,0,66.43333333333334
578,2174,35,1,0,2,94.55,3365.4,0,96.15428571428572
579,2652,2,1,0,1,19.65,38.8,0,19.4
580,2567,12,1,0,1,19.0,233.55,1,19.462500000000002
581,2883,1,1,0,1,75.3,75.3,1,75.3
582,5379,4,1,0,2,89.2,346.2,1,86.55
583,3807,1,1,0,1,19.0,19.0,0,19.0
584,1374,3,1,0,1,20.0,61.7,0,20.566666666666666
585,4412,1,1,0,2,85.7,85.7,1,85.7
586,6654,52,1,1,0,63.25,3342.45,0,64.27788461538461
587,1646,5,1,2,1,20.1,85.1,0,17.02
588,551,72,1,1,2,99.15,7422.1,0,103.08472222222223
589,1528,71,1,1,2,90.4,6668.05,0,93.91619718309859
590,1630,72,1,1,0,111.9,8071.05,0,112.09791666666666
591,1155,46,1,2,2,24.9,1174.8,0,25.539130434782606
592,3819,63,1,1,0,83.5,5435.0,0,86.26984126984127
593,5150,30,1,0,0,84.3,2438.6,0,81.28666666666666
594,359,1,1,0,1,45.6,45.6,0,45.6
595,1405,12,1,0,1,61.65,713.75,1,59.479166666666664
596,6190,16,0,1,1,54.85,916.15,0,57.259375
597,4444,4,1,0,1,65.55,237.2,0,59.3
598,2600,51,1,2,0,90.35,4614.55,0,90.48137254901961
599,4281,65,1,1,0,20.4,1414.45,0,21.76076923076923
600,6311,16,1,0,0,74.55,1170.5,0,73.15625
601,1645,2,1,2,1,19.95,47.7,0,23.85
602,3481,66,1,2,3,74.25,4859.25,0,73.625
603,6393,46,1,1,2,108.65,4903.2,0,106.59130434782608
604,4816,32,1,2,3,109.55,3608.0,0,112.75
605,90,72,1,1,0,86.65,6094.25,0,84.64236111111111
606,6397,38,1,1,0,81.0,3084.9,0,81.18157894736842
607,6586,51,1,2,0,47.85,2356.75,0,46.21078431372549
608,721,72,1,1,3,114.55,8306.05,0,115.36180555555555
609,6910,65,1,0,3,105.25,6786.4,1,104.40615384615384
610,6030,9,0,0,2,29.95,248.95,1,27.66111111111111
611,5670,9,1,0,1,65.0,663.05,1,73.67222222222222
612,5421,66,1,1,1,20.55,1357.1,0,20.562121212121212
613,4061,44,1,2,0,109.8,4860.35,0,110.4625
614,3601,50,1,1,3,69.5,3418.2,0,68.36399999999999
615,5529,15,1,0,1,48.85,631.4,0,42.093333333333334
616,3592,8,0,0,0,25.25,186.3,0,23.2875
617,2770,66,1,2,0,102.85,6976.75,0,105.70833333333333
618,5174,57,1,0,3,87.55,4884.85,0,85.69912280701755
619,5307,7,1,0,3,78.55,522.95,0,74.70714285714287
620,3142,10,0,0,3,34.55,362.6,0,36.260000000000005
621,6245,62,1,2,2,92.05,5755.8,0,92.83548387096775
622,2876,40,1,2,2,85.05,3355.65,0,83.89125
623,6263,20,1,1,1,19.7,406.95,0,20.3475
624,5676,7,1,0,3,20.0,137.6,1,19.657142857142855
625,5129,25,1,0,2,95.15,2395.7,0,95.82799999999999
626,698,23,1,0,2,84.25,1968.1,0,85.5695652173913
627,3946,66,1,2,0,104.6,6819.45,0,103.325
628,424,72,1,1,2,111.65,7943.45,0,110.32569444444444
629,5643,49,1,0,0,90.05,4547.25,1,92.80102040816327
630,3981,43,1,0,3,110.75,4687.9,1,109.02093023255813
631,3158,46,1,0,3,55.0,2473.95,0,53.78152173913043
632,4713,72,1,1,0,89.85,6562.9,0,91.15138888888889
633,1161,10,1,2,1,20.35,176.3,0,17.630000000000003
634,1647,40,0,2,3,54.55,2236.2,0,55.904999999999994
635,2968,65,1,0,2,105.5,6985.65,1,107.47153846153846
636,3401,31,1,1,3,99.45,3109.9,0,100.31935483870969
637,6641,68,1,1,0,70.9,4911.35,0,72.22573529411765
638,1551,56,1,2,3,104.55,5794.65,1,103.47589285714285
639,0,10,1,0,2,85.25,855.3,1,85.53
640,3598,68,1,1,3,25.4,1620.2,0,23.826470588235296
641,2331,43,1,0,2,56.15,2499.3,1,58.12325581395349
642,1653,1,1,0,2,89.55,89.55,1,89.55
643,2334,49,1,2,3,89.85,4287.2,0,87.4938775510204
644,1860,15,1,0,2,25.25,394.85,0,26.323333333333334
645,5871,20,1,0,2,94.55,1899.65,1,94.9825
646,461,1,1,0,1,45.7,45.7,1,45.7
647,2694,50,1,2,2,69.65,3442.15,0,68.843
648,4395,2,1,0,2,89.5,161.5,1,80.75
649,701,24,1,0,0,70.0,1732.6,0,72.19166666666666
650,2491,3,1,0,3,69.55,222.3,1,74.10000000000001
651,5320,1,1,0,1,74.6,74.6,1,74.6
652,5422,35,1,1,1,20.1,655.3,0,18.72285714285714
653,4491,17,1,0,1,24.8,475.25,0,27.955882352941178
654,158,8,1,0,2,19.65,164.3,1,20.5375
655,4481,10,1,0,0,95.1,865.1,0,86.51
656,3514,68,1,1,0,88.85,6132.7,0,90.18676470588235
657,4097,45,1,2,3,78.8,3597.5,0,79.94444444444444
658,794,2,1,2,1,19.85,35.9,1,17.95
659,1370,37,1,0,3,20.35,697.65,0,18.855405405405406
660,920,4,0,0,1,24.25,96.05,1,24.0125
661,4046,10,1,0,1,45.25,428.7,0,42.87
662,6041,1,1,0,1,20.05,20.05,0,20.05
663,2154,65,1,1,1,69.55,4459.15,0,68.60230769230769
664,4328,57,1,1,3,19.5,1167.6,0,20.48421052631579
665,7015,3,1,0,1,74.75,238.1,0,79.36666666666666
666,6529,2,1,0,2,69.65,145.15,1,72.575
667,3828,49,0,0,3,30.2,1453.1,0,29.655102040816324
668,2081,4,1,0,1,45.65,191.05,1,47.7625
669,56,70,0,1,3,57.8,4039.3,0,57.70428571428572
670,5933,53,1,2,3,19.85,1039.45,0,19.612264150943396
671,6146,53,1,1,0,25.55,1336.1,0,25.20943396226415
672,2851,1,1,0,1,75.05,75.05,1,75.05
673,446,22,1,0,0,24.85,493.4,0,22.427272727272726
674,6276,52,0,0,2,49.15,2550.9,1,49.05576923076923
675,2710,65,1,1,2,110.35,7246.15,0,111.47923076923077
676,3581,48,1,2,3,24.55,1203.95,0,25.082291666666666
677,650,2,0,0,2,34.7,62.25,1,31.125
678,4571,3,1,0,1,107.95,313.6,0,104.53333333333335
679,758,45,1,0,3,81.4,3775.85,0,83.90777777777778
680,6723,1,1,0,2,80.0,80.0,1,80.0
681,4560,61,1,1,3,73.8,4616.05,0,75.67295081967214
682,1028,3,1,0,0,64.4,195.65,0,65.21666666666667
683,222,40,1,2,0,103.75,4188.4,0,104.71
684,273,1,1,0,1,71.1,71.1,0,71.1
685,1567,1,1,0,2,49.9,49.9,0,49.9
686,6880,51,1,2,3,24.6,1266.4,0,24.83137254901961
687,3850,2,1,0,2,49.25,91.1,1,45.55
688,2540,52,0,2,1,30.1,1623.4,0,31.21923076923077
689,543,51,1,0,3,83.4,4149.45,0,81.36176470588235
690,11,1,1,0,1,20.45,20.45,0,20.45
691,809,31,1,2,3,75.25,2344.5,0,75.62903225806451
692,801,47,1,2,0,20.55,1013.05,0,21.554255319148936
693,3437,3,1,0,0,75.1,270.7,1,90.23333333333333
694,5759,22,1,2,1,20.05,417.0,0,18.954545454545453
695,447,1,1,0,1,20.65,20.65,0,20.65
696,2028,72,1,1,3,85.15,6316.2,0,87.725
697,6104,3,1,0,2,50.15,168.15,1,56.050000000000004
698,1518,47,1,2,3,84.95,4018.05,0,85.4904255319149
699,4651,72,1,1,0,66.5,4811.6,0,66.82777777777778
700,2167,66,1,1,3,63.3,4189.7,0,63.48030303030303
701,1145,35,1,0,2,83.15,2848.45,0,81.38428571428571
702,6028,29,1,0,2,84.9,2516.2,0,86.7655172413793
703,1151,2,1,0,1,20.55,33.6,0,16.8
704,592,4,1,0,1,49.25,208.45,0,52.1125
705,4999,25,1,0,3,79.85,2015.35,1,80.61399999999999
706,1213,65,1,1,1,59.6,3739.8,0,57.535384615384615
707,6154,27,1,2,3,104.65,2964.0,0,109.77777777777777
708,6204,29,1,0,0,75.3,2263.4,0,78.04827586206896
709,1262,29,1,0,0,80.1,2211.8,0,76.26896551724138
710,6302,1,1,0,1,19.55,19.55,1,19.55
711,2702,20,1,0,1,81.0,1683.7,0,84.185
712,535,58,1,1,0,24.7,1519.0,0,26.189655172413794
713,1724,14,1,0,1,86.0,1164.05,0,83.14642857142857
714,6602,72,1,1,1,25.4,1710.9,0,23.762500000000003
715,3830,46,1,0,0,89.15,4245.55,0,92.29456521739131
716,6254,71,0,1,3,58.25,4145.9,0,58.39295774647887
717,4886,32,1,0,3,85.65,2664.3,0,83.259375
718,5900,26,0,0,0,50.35,1277.5,0,49.13461538461539
719,6640,68,1,0,0,80.35,5589.3,0,82.19558823529412
720,784,2,1,2,1,20.2,34.75,0,17.375
721,2719,61,1,1,0,20.55,1305.95,0,21.409016393442624
722,2400,4,1,0,2,85.95,381.3,1,95.325
723,2903,3,1,0,2,45.35,141.5,1,47.166666666666664
724,1186,33,1,0,2,94.5,3105.55,1,94.10757575757576
725,2835,9,1,0,1,21.25,204.55,0,22.727777777777778
726,1986,22,1,1,1,26.25,605.9,0,27.54090909090909
727,375,5,1,0,2,80.85,356.1,0,71.22
728,3876,30,1,0,0,91.7,2758.15,1,91.93833333333333
729,4137,65,1,1,0,74.2,4805.65,0,73.93307692307691
730,4215,45,1,0,2,87.25,3941.7,1,87.59333333333333
731,2663,5,1,0,1,20.35,92.75,0,18.55
732,3390,25,1,0,2,75.5,1901.05,0,76.042
733,326,72,1,1,3,79.05,5730.7,0,79.59305555555555
734,6611,27,1,0,3,90.15,2423.4,0,89.75555555555556
735,5272,32,0,0,0,50.6,1653.45,0,51.6703125
736,2993,30,1,2,0,110.45,3327.05,0,110.90166666666667
737,2053,70,1,1,0,101.0,7085.5,0,101.22142857142858
738,3052,42,1,0,3,79.35,3344.1,0,79.62142857142857
739,6394,72,1,1,3,89.85,6697.35,0,93.01875000000001
740,155,47,1,1,1,65.0,2879.9,0,61.274468085106385
741,5744,2,1,0,2,80.45,137.1,0,68.55
742,602,10,1,0,2,98.55,1008.55,1,100.85499999999999
743,6549,61,1,1,1,24.1,1551.6,0,25.43606557377049
744,6757,5,1,0,0,44.05,202.15,0,40.43
745,5554,72,1,1,0,110.8,7882.25,0,109.47569444444444
746,3772,72,1,1,3,114.95,8196.4,0,113.83888888888889
747,1200,3,1,0,1,75.05,202.9,0,67.63333333333334
748,4399,48,1,1,1,19.25,855.1,0,17.814583333333335
749,4317,63,1,2,0,90.05,5817.0,0,92.33333333333333
750,5173,27,1,0,1,56.7,1652.95,0,61.220370370370375
751,2757,70,1,1,0,80.15,5600.15,0,80.00214285714286
752,6942,7,1,0,0,71.35,515.75,0,73.67857142857143
753,2950,0,1,1,1,20.25,,0,
754,3499,2,1,0,2,90.35,190.5,0,95.25
755,3727,20,1,0,2,98.55,1842.8,1,92.14
756,1807,66,1,1,3,19.7,1253.8,0,18.996969696969696
757,5883,3,1,0,1,19.85,57.2,0,19.066666666666666
758,5246,15,1,0,3,85.9,1269.55,1,84.63666666666667
759,6078,72,1,1,3,90.35,6563.4,0,91.15833333333333
760,3679,1,1,0,1,20.8,20.8,0,20.8
761,3503,22,1,0,2,89.25,1907.85,1,86.72045454545454
762,4726,3,1,0,2,70.3,208.85,1,69.61666666666666
763,5827,72,1,1,3,66.85,4758.8,0,66.09444444444445
764,3238,65,1,1,1,19.9,1292.6,0,19.886153846153846
765,1319,11,0,0,1,35.8,363.15,0,33.01363636363636
766,4352,22,1,0,1,78.85,1600.25,0,72.73863636363636
767,1878,14,1,2,3,20.4,275.7,0,19.692857142857143
768,6819,41,1,0,2,74.25,3089.1,0,75.34390243902439
769,3164,17,1,2,1,64.8,1175.6,0,69.15294117647058
770,2109,11,1,0,0,20.45,237.3,0,21.572727272727274
771,6214,15,1,0,2,93.35,1444.65,1,96.31
772,505,1,1,0,1,19.9,19.9,1,19.9
773,5992,5,1,0,1,88.9,454.15,1,90.83
774,6530,33,1,2,2,95.8,3036.75,1,92.02272727272727
775,576,72,1,1,0,110.65,8065.65,0,112.02291666666666
776,773,3,0,0,1,40.3,92.5,0,30.833333333333332
777,5220,2,1,0,2,82.0,184.65,1,92.325
778,3575,59,1,2,0,107.0,6152.3,0,104.27627118644068
779,4897,2,1,0,2,45.35,89.5,1,44.75
780,5186,71,1,1,0,73.35,5154.5,0,72.59859154929578
781,6536,5,1,0,1,44.8,220.45,0,44.089999999999996
782,4293,27,1,0,0,54.75,1510.3,0,55.93703703703704
783,2848,1,1,0,2,52.2,52.2,1,52.2
784,2955,63,0,2,3,40.6,2588.95,0,41.09444444444444
785,4238,46,1,2,2,110.0,4874.8,1,105.97391304347826
786,6018,72,1,1,3,55.3,3983.6,0,55.327777777777776
787,1594,34,1,0,3,60.85,2003.6,0,58.92941176470588
788,1928,24,1,2,2,78.4,1832.4,0,76.35000000000001
789,3095,72,1,1,3,69.65,4908.25,0,68.17013888888889
790,4645,60,0,1,0,59.85,3590.2,0,59.836666666666666
791,894,68,1,2,0,76.9,5023.0,0,73.86764705882354
792,2004,8,1,1,1,19.85,146.6,0,18.325
793,3459,34,1,1,0,67.65,2339.3,0,68.8029411764706
794,4895,6,0,0,0,45.0,298.7,0,49.78333333333333
795,2861,2,1,0,1,64.2,143.65,0,71.825
796,676,31,1,2,0,81.7,2548.65,0,82.21451612903226
797,49,20,1,0,3,25.55,507.4,0,25.369999999999997
798,3438,1,1,0,2,20.0,20.0,0,20.0
799,2249,62,1,2,2,96.75,6125.4,1,98.79677419354839
800,6727,70,1,1,0,75.65,5411.4,0,77.30571428571427
801,3787,10,1,0,2,98.5,1058.25,1,105.825
802,1743,39,1,1,1,23.8,903.8,0,23.174358974358974
803,4298,46,1,1,0,64.2,3009.5,0,65.42391304347827
804,5283,6,1,0,2,85.35,489.45,1,81.575
805,6183,72,1,1,3,76.8,5468.45,0,75.95069444444444
806,4377,18,1,0,0,55.2,1058.1,0,58.78333333333333
807,1968,71,1,1,0,108.55,7616.0,0,107.26760563380282
808,2585,40,1,0,2,101.3,4113.1,1,102.82750000000001
809,3371,1,1,0,2,69.55,69.55,1,69.55
810,948,58,1,2,3,103.25,6017.65,1,103.75258620689655
811,2970,70,1,1,0,104.0,7250.15,1,103.57357142857143
812,1759,42,1,1,2,25.25,1108.2,0,26.385714285714286
813,1170,34,0,2,3,30.4,938.65,0,27.60735294117647
814,4289,5,1,0,3,20.05,94.15,0,18.830000000000002
815,1756,25,1,0,1,84.6,2088.05,0,83.522
816,4287,2,1,0,1,86.2,178.7,1,89.35
817,5923,55,1,2,3,103.7,5656.75,0,102.85
818,5253,21,1,0,2,111.2,2317.1,1,110.33809523809524
819,4614,70,1,1,0,88.0,5986.45,0,85.52071428571428
820,411,61,1,0,2,106.35,6751.35,0,110.67786885245903
821,1729,43,1,1,0,79.15,3566.6,0,82.94418604651163
822,6958,47,1,2,2,103.1,4889.3,0,104.02765957446809
823,2645,5,1,0,0,63.95,318.1,0,63.620000000000005
824,6449,62,1,1,0,25.8,1563.95,0,25.225
825,6652,16,1,0,0,89.45,1430.25,1,89.390625
826,3702,7,1,0,3,95.6,644.35,1,92.05
827,3369,14,1,0,1,25.55,372.45,0,26.603571428571428
828,2991,60,1,2,2,90.95,5453.4,1,90.89
829,3216,34,0,0,2,44.85,1442.6,0,42.42941176470588
830,6125,50,1,2,2,108.55,5610.7,1,112.214
831,1159,38,1,1,0,25.05,963.95,0,25.367105263157896
832,6140,70,1,2,0,74.1,5222.3,0,74.60428571428572
833,1249,37,1,0,2,88.8,3340.55,0,90.28513513513514
834,2018,4,1,0,2,78.85,292.8,1,73.2
835,5734,60,1,0,2,93.25,5774.55,0,96.2425
836,978,62,1,2,0,71.4,4487.3,0,72.3758064516129
837,5978,1,1,0,1,44.4,44.4,1,44.4
838,4596,36,1,0,0,79.2,2854.95,0,79.30416666666666
839,5954,44,1,1,0,20.4,905.55,0,20.580681818181816
840,3234,55,1,2,2,100.0,5509.3,1,100.16909090909091
841,1289,72,1,1,0,105.0,7589.8,0,105.41388888888889
842,6851,12,1,2,3,19.8,229.6,1,19.133333333333333
843,6921,13,0,0,3,30.85,394.1,0,30.315384615384616
844,6269,1,1,0,2,89.9,89.9,1,89.9
845,4483,15,1,2,1,20.55,295.95,0,19.73
846,1143,65,1,1,3,84.85,5459.2,0,83.9876923076923
847,5494,12,0,2,0,33.15,444.75,0,37.0625
848,2127,72,1,1,0,92.0,6782.15,0,94.19652777777777
849,2627,72,1,1,0,89.8,6510.45,0,90.42291666666667
850,3505,72,1,1,3,115.8,8476.5,0,117.72916666666667
851,4043,52,1,1,1,85.15,4461.85,0,85.8048076923077
852,4862,2,1,0,1,24.85,62.0,0,31.0
853,1152,5,1,0,2,64.35,352.65,0,70.53
854,4174,68,1,1,0,20.5,1424.9,0,20.954411764705885
855,3111,62,1,2,2,100.15,6413.65,1,103.44596774193548
856,199,72,1,1,0,86.05,6309.65,0,87.63402777777777
857,407,1,1,0,2,50.8,50.8,1,50.8
858,86,66,1,2,2,89.0,5898.6,0,89.37272727272727
859,2732,72,0,1,0,64.8,4719.75,0,65.55208333333333
860,1748,26,1,2,0,19.8,457.3,0,17.588461538461537
861,4479,64,1,1,3,93.4,5822.3,0,90.9734375
862,1422,20,1,0,2,73.65,1463.5,1,73.175
863,981,3,1,0,2,95.1,307.4,1,102.46666666666665
864,5662,22,1,0,0,94.65,2104.55,1,95.66136363636365
865,4260,4,1,0,1,80.6,319.15,1,79.7875
866,724,62,0,1,3,39.0,2337.45,0,37.7008064516129
867,1077,5,1,0,1,20.5,104.3,0,20.86
868,5565,59,1,2,2,85.55,5084.65,1,86.18050847457627
869,1414,3,1,1,1,26.4,121.25,0,40.416666666666664
870,1380,72,1,1,3,98.2,7015.9,0,97.44305555555555
871,2438,57,1,2,0,97.55,5598.0,0,98.21052631578948
872,5384,66,1,1,0,19.95,1269.1,0,19.228787878787877
873,6482,60,0,0,2,50.8,3027.4,1,50.45666666666667
874,730,45,1,1,3,99.7,4634.35,0,102.98555555555556
875,4684,3,0,0,0,34.8,113.95,0,37.983333333333334
876,2415,15,1,0,2,105.1,1582.75,1,105.51666666666667
877,7008,51,0,2,3,60.15,3077.0,0,60.333333333333336
878,5346,60,1,2,2,64.75,4039.5,0,67.325
879,4630,33,1,0,3,54.65,1665.2,0,50.46060606060606
880,2606,10,1,0,2,110.1,1043.3,1,104.33
881,6053,26,1,2,0,19.3,504.2,0,19.392307692307693
882,3949,6,1,0,2,83.9,497.55,1,82.925
883,4610,67,1,2,2,111.25,7511.65,0,112.1141791044776
884,5109,49,0,2,0,35.8,1782.0,0,36.36734693877551
885,6815,1,1,0,1,20.05,20.05,0,20.05
886,2790,7,1,0,2,84.35,609.65,0,87.09285714285714
887,1483,27,1,2,3,110.5,2857.6,0,105.83703703703704
888,2577,37,1,2,0,91.2,3247.55,0,87.77162162162162
889,6374,63,1,0,2,100.55,6215.35,1,98.65634920634922
890,4951,31,1,0,2,89.3,2823.0,0,91.06451612903226
891,1453,50,1,0,3,103.85,5017.9,1,100.35799999999999
892,1007,32,1,0,0,81.1,2619.25,0,81.8515625
893,6913,1,0,0,2,24.6,24.6,1,24.6
894,5706,63,1,2,0,81.2,4965.1,0,78.81111111111112
895,4731,30,1,0,0,94.3,2679.7,0,89.32333333333332
896,115,71,1,1,3,116.1,8310.55,0,117.04999999999998
897,1679,53,1,1,2,105.55,5682.25,0,107.2122641509434
898,2677,12,1,0,3,98.9,1120.95,1,93.41250000000001
899,298,50,1,0,0,94.4,4914.9,0,98.29799999999999
900,52,2,1,0,1,19.5,27.55,0,13.775
901,156,9,1,0,0,98.3,923.5,1,102.61111111111111
902,1473,17,1,0,2,93.85,1625.65,1,95.62647058823529
903,2557,56,1,2,0,105.6,6068.65,0,108.36874999999999
904,3102,67,1,1,0,81.35,5398.6,0,80.57611940298509
905,7011,9,1,0,2,100.5,918.6,1,102.06666666666666
906,587,4,1,0,2,56.4,234.85,0,58.7125
907,5640,19,1,2,3,65.35,1231.85,0,64.83421052631579
908,2014,8,1,0,1,19.95,170.9,0,21.3625
909,979,71,1,1,2,111.25,7984.15,0,112.45281690140844
910,4101,10,1,0,2,72.85,688.65,1,68.865
911,4156,15,1,0,0,89.0,1288.3,0,85.88666666666667
912,6947,72,1,2,3,106.1,7848.5,0,109.00694444444444
913,6526,12,1,2,0,20.05,267.0,0,22.25
914,3974,72,1,1,3,25.2,1798.9,0,24.984722222222224
915,5719,1,1,0,2,73.55,73.55,1,73.55
916,731,23,1,0,3,75.4,1643.55,0,71.45869565217392
917,4492,72,0,1,3,65.55,4807.45,0,66.77013888888888
918,5267,26,1,0,2,80.7,2193.0,0,84.34615384615384
